full_text,cleasing,Tokenization and Case Folfing,Filtering/stopword removal,stemming data
debat capres 🤣🤣,debat capres 🤣🤣,"['debat', 'capres', '🤣🤣']","['debat', 'capres', '🤣🤣']",debat capres 
@aalvirarhizar pasti ngomongin debat capres,aalvirarhizar pasti ngomongin debat capres,"['aalvirarhizar', 'pasti', 'ngomongin', 'debat', 'capres']","['aalvirarhizar', 'ngomongin', 'debat', 'capres']",aalvirarhizar ngomongin debat capres
Soal literasi menurut kalian perlu dibahas ga sih di forum2 debat capres? Wkwkw nggak sih ngide aja melihat perpustakaan daerah kota/kabupaten yg masih gitu2 aja😭😭😭🙏🏻,Soal literasi menurut kalian perlu dibahas ga sih di forum debat capres Wkwkw nggak sih ngide aja melihat perpustakaan daerah kotakabupaten yg masih gitu aja,"['soal', 'literasi', 'menurut', 'kalian', 'perlu', 'dibahas', 'ga', 'sih', 'di', 'forum', 'debat', 'capres', 'wkwkw', 'nggak', 'sih', 'ngide', 'aja', 'melihat', 'perpustakaan', 'daerah', 'kotakabupaten', 'yg', 'masih', 'gitu', 'aja']","['literasi', 'dibahas', 'ga', 'sih', 'forum', 'debat', 'capres', 'wkwkw', 'nggak', 'sih', 'ngide', 'aja', 'perpustakaan', 'daerah', 'kotakabupaten', 'yg', 'gitu', 'aja']",literasi bahas ga sih forum debat capres wkwkw nggak sih ngide aja pustaka daerah kotakabupaten yg gitu aja
@txtdrbekasi @aphelionie Min info cafe/warkop nobar debat capres  dareah bekasi utara dong mau nobar bareng temen,txtdrbekasi aphelionie Min info cafewarkop nobar debat capres  dareah bekasi utara dong mau nobar bareng temen,"['txtdrbekasi', 'aphelionie', 'min', 'info', 'cafewarkop', 'nobar', 'debat', 'capres', 'dareah', 'bekasi', 'utara', 'dong', 'mau', 'nobar', 'bareng', 'temen']","['txtdrbekasi', 'aphelionie', 'min', 'info', 'cafewarkop', 'nobar', 'debat', 'capres', 'dareah', 'bekasi', 'utara', 'nobar', 'bareng', 'temen']",txtdrbekasi aphelionie min info cafewarkop nobar debat capres dareah bekas utara nobar bareng temen
@PartaiSocmed Aduh med medd...  masih aja angkat perangkat aparatur yg ga netral buat bahan pfftt  Cermin mana cermin ? Itu TNI aktif hadir pas acara debat Klaim lg tugas jd ajudan padahal itu debat sebagai capres bukan menhan med!!  Kalo udh gila duit emang bikin rusak moral,PartaiSocmed Aduh med medd  masih aja angkat perangkat aparatur yg ga netral buat bahan pfftt  Cermin mana cermin  Itu TNI aktif hadir pas acara debat Klaim lg tugas jd ajudan padahal itu debat sebagai capres bukan menhan med  Kalo udh gila duit emang bikin rusak moral,"['partaisocmed', 'aduh', 'med', 'medd', 'masih', 'aja', 'angkat', 'perangkat', 'aparatur', 'yg', 'ga', 'netral', 'buat', 'bahan', 'pfftt', 'cermin', 'mana', 'cermin', 'itu', 'tni', 'aktif', 'hadir', 'pas', 'acara', 'debat', 'klaim', 'lg', 'tugas', 'jd', 'ajudan', 'padahal', 'itu', 'debat', 'sebagai', 'capres', 'bukan', 'menhan', 'med', 'kalo', 'udh', 'gila', 'duit', 'emang', 'bikin', 'rusak', 'moral']","['partaisocmed', 'aduh', 'med', 'medd', 'aja', 'angkat', 'perangkat', 'aparatur', 'yg', 'ga', 'netral', 'bahan', 'pfftt', 'cermin', 'cermin', 'tni', 'aktif', 'hadir', 'pas', 'acara', 'debat', 'klaim', 'lg', 'tugas', 'jd', 'ajudan', 'debat', 'capres', 'menhan', 'med', 'kalo', 'udh', 'gila', 'duit', 'emang', 'bikin', 'rusak', 'moral']",partaisocmed aduh med medd aja angkat perangkat aparatur yg ga netral bahan pfftt cermin cermin tni aktif hadir pas acara debat klaim lg tugas jd ajudan debat capres menhan med kalo udh gila duit emang bikin rusak moral
"@VIVAcoid setidaknya, capres yg pinter debat lumayan jd calon presiden yg hebat berdebat pak",VIVAcoid setidaknya capres yg pinter debat lumayan jd calon presiden yg hebat berdebat pak,"['vivacoid', 'setidaknya', 'capres', 'yg', 'pinter', 'debat', 'lumayan', 'jd', 'calon', 'presiden', 'yg', 'hebat', 'berdebat', 'pak']","['vivacoid', 'capres', 'yg', 'pinter', 'debat', 'lumayan', 'jd', 'calon', 'presiden', 'yg', 'hebat', 'berdebat']",vivacoid capres yg pinter debat lumayan jd calon presiden yg hebat debat
Kapan Jadwal Debat Capres Cawapres 2024 Putaran Kedua Diselenggarakan? https://t.co/iq6lzm9mQM,Kapan Jadwal Debat Capres Cawapres  Putaran Kedua Diselenggarakan ,"['kapan', 'jadwal', 'debat', 'capres', 'cawapres', 'putaran', 'kedua', 'diselenggarakan']","['jadwal', 'debat', 'capres', 'cawapres', 'putaran', 'diselenggarakan']",jadwal debat capres cawapres putar selenggara
https://t.co/IDc4Lmw8CM  setujuu dari debat capres pertama aja si anies jawabannya gak sesuai sama pertanyaan anggaran dana 80T di apakan. Eh malah jawabnya data-data polusi di DKI aneh dah nis nis dari dulu janji aja banyak proker gada yang beres ckckckc,  setujuu dari debat capres pertama aja si anies jawabannya gak sesuai sama pertanyaan anggaran dana T di apakan Eh malah jawabnya datadata polusi di DKI aneh dah nis nis dari dulu janji aja banyak proker gada yang beres ckckckc,"['setujuu', 'dari', 'debat', 'capres', 'pertama', 'aja', 'si', 'anies', 'jawabannya', 'gak', 'sesuai', 'sama', 'pertanyaan', 'anggaran', 'dana', 't', 'di', 'apakan', 'eh', 'malah', 'jawabnya', 'datadata', 'polusi', 'di', 'dki', 'aneh', 'dah', 'nis', 'nis', 'dari', 'dulu', 'janji', 'aja', 'banyak', 'proker', 'gada', 'yang', 'beres', 'ckckckc']","['setujuu', 'debat', 'capres', 'aja', 'si', 'anies', 'jawabannya', 'gak', 'sesuai', 'anggaran', 'dana', 't', 'apakan', 'eh', 'datadata', 'polusi', 'dki', 'aneh', 'dah', 'nis', 'nis', 'janji', 'aja', 'proker', 'gada', 'beres', 'ckckckc']",setujuu debat capres aja si anies jawab gak sesuai anggar dana t apa eh datadata polusi dki aneh dah nis nis janji aja proker gada beres ckckckc
"@ohsehqn Ini kita mau debat capres dulu, kamu ngambek, atau pacaran? https://t.co/wpEGCoYqeU",ohsehqn Ini kita mau debat capres dulu kamu ngambek atau pacaran ,"['ohsehqn', 'ini', 'kita', 'mau', 'debat', 'capres', 'dulu', 'kamu', 'ngambek', 'atau', 'pacaran']","['ohsehqn', 'debat', 'capres', 'ngambek', 'pacaran']",ohsehqn debat capres ngambek pacar
debat capres juga kalahh🫰🫰🫰 https://t.co/YEf6kdh0sA,debat capres juga kalahh🫰🫰🫰 ,"['debat', 'capres', 'juga', 'kalahh\U0001faf0\U0001faf0\U0001faf0']","['debat', 'capres', 'kalahh\U0001faf0\U0001faf0\U0001faf0']",debat capres kalahh
"@Heraloebss Makanya kalo nyapres harus mundur dari menhan....prabowo debat disitu sebagai menhan apa sebagai capres,?",Heraloebss Makanya kalo nyapres harus mundur dari menhanprabowo debat disitu sebagai menhan apa sebagai capres,"['heraloebss', 'makanya', 'kalo', 'nyapres', 'harus', 'mundur', 'dari', 'menhanprabowo', 'debat', 'disitu', 'sebagai', 'menhan', 'apa', 'sebagai', 'capres']","['heraloebss', 'kalo', 'nyapres', 'mundur', 'menhanprabowo', 'debat', 'disitu', 'menhan', 'capres']",heraloebss kalo nyapres mundur menhanprabowo debat situ menhan capres
@Heraloebss Iya makanya Prabowo harusnya mundur... biar tidak menyalahgunakan kewenangan  Debat Capres kok bawa2 ajudan yg digaji negara,Heraloebss Iya makanya Prabowo harusnya mundur biar tidak menyalahgunakan kewenangan  Debat Capres kok bawa ajudan yg digaji negara,"['heraloebss', 'iya', 'makanya', 'prabowo', 'harusnya', 'mundur', 'biar', 'tidak', 'menyalahgunakan', 'kewenangan', 'debat', 'capres', 'kok', 'bawa', 'ajudan', 'yg', 'digaji', 'negara']","['heraloebss', 'iya', 'prabowo', 'mundur', 'biar', 'menyalahgunakan', 'kewenangan', 'debat', 'capres', 'bawa', 'ajudan', 'yg', 'digaji', 'negara']",heraloebss iya prabowo mundur biar menyalahgunakan wenang debat capres bawa ajudan yg gaji negara
Ganjar Pranowo Singgung Pemerintah Soal Informasi Ketersediaan Pupuk Usai Dibahas di Debat Capres https://t.co/ZaxMTAIHZJ #TempoNasional,Ganjar Pranowo Singgung Pemerintah Soal Informasi Ketersediaan Pupuk Usai Dibahas di Debat Capres  TempoNasional,"['ganjar', 'pranowo', 'singgung', 'pemerintah', 'soal', 'informasi', 'ketersediaan', 'pupuk', 'usai', 'dibahas', 'di', 'debat', 'capres', 'temponasional']","['ganjar', 'pranowo', 'singgung', 'pemerintah', 'informasi', 'ketersediaan', 'pupuk', 'dibahas', 'debat', 'capres', 'temponasional']",ganjar pranowo singgung perintah informasi sedia pupuk bahas debat capres temponasional
@taufik_q Hapus saja debat capres makin byk kata makin riskan ..tohh mrk smua org2 pilihan tlh lolos dr PT 20%.. tinggal pilih sj saat pemilu di bilik suara 👍,taufikq Hapus saja debat capres makin byk kata makin riskan tohh mrk smua org pilihan tlh lolos dr PT  tinggal pilih sj saat pemilu di bilik suara ,"['taufikq', 'hapus', 'saja', 'debat', 'capres', 'makin', 'byk', 'kata', 'makin', 'riskan', 'tohh', 'mrk', 'smua', 'org', 'pilihan', 'tlh', 'lolos', 'dr', 'pt', 'tinggal', 'pilih', 'sj', 'saat', 'pemilu', 'di', 'bilik', 'suara']","['taufikq', 'hapus', 'debat', 'capres', 'byk', 'riskan', 'tohh', 'mrk', 'smua', 'org', 'pilihan', 'tlh', 'lolos', 'dr', 'pt', 'tinggal', 'pilih', 'sj', 'pemilu', 'bilik', 'suara']",taufikq hapus debat capres byk riskan tohh mrk smua org pilih tlh lolos dr pt tinggal pilih sj milu bilik suara
@tempodotco terkait keamanan siapa ? menhan ? itu yg debat di situ ada Menkopolhukam juga yang punya ajudan juga tapi tidak dia gunakan untuk menjadi timsesnya dgn berbaju sama dan melakukan gerakan mendukung capres  menutupi kebusukan dengan klarifikasi tolol tidak membuat baunya jd wangi,tempodotco terkait keamanan siapa  menhan  itu yg debat di situ ada Menkopolhukam juga yang punya ajudan juga tapi tidak dia gunakan untuk menjadi timsesnya dgn berbaju sama dan melakukan gerakan mendukung capres  menutupi kebusukan dengan klarifikasi tolol tidak membuat baunya jd wangi,"['tempodotco', 'terkait', 'keamanan', 'siapa', 'menhan', 'itu', 'yg', 'debat', 'di', 'situ', 'ada', 'menkopolhukam', 'juga', 'yang', 'punya', 'ajudan', 'juga', 'tapi', 'tidak', 'dia', 'gunakan', 'untuk', 'menjadi', 'timsesnya', 'dgn', 'berbaju', 'sama', 'dan', 'melakukan', 'gerakan', 'mendukung', 'capres', 'menutupi', 'kebusukan', 'dengan', 'klarifikasi', 'tolol', 'tidak', 'membuat', 'baunya', 'jd', 'wangi']","['tempodotco', 'terkait', 'keamanan', 'menhan', 'yg', 'debat', 'situ', 'menkopolhukam', 'ajudan', 'timsesnya', 'dgn', 'berbaju', 'gerakan', 'mendukung', 'capres', 'menutupi', 'kebusukan', 'klarifikasi', 'tolol', 'baunya', 'jd', 'wangi']",tempodotco kait aman menhan yg debat situ menkopolhukam ajudan timsesnya dgn baju gera dukung capres tutup busuk klarifikasi tolol bau jd wangi
@papa_loren @Andiarief__ Ciyeeee ud kebaca bgt tuh. Mksdnya biar penonton debat mikirnya biar gibran hancur lebur sekalipun di debat cawapres toh g ngaruh krn yg penting itu capres nya. Lah capresnya aj hancur lebur debat kmrn,papaloren Andiarief Ciyeeee ud kebaca bgt tuh Mksdnya biar penonton debat mikirnya biar gibran hancur lebur sekalipun di debat cawapres toh g ngaruh krn yg penting itu capres nya Lah capresnya aj hancur lebur debat kmrn,"['papaloren', 'andiarief', 'ciyeeee', 'ud', 'kebaca', 'bgt', 'tuh', 'mksdnya', 'biar', 'penonton', 'debat', 'mikirnya', 'biar', 'gibran', 'hancur', 'lebur', 'sekalipun', 'di', 'debat', 'cawapres', 'toh', 'g', 'ngaruh', 'krn', 'yg', 'penting', 'itu', 'capres', 'nya', 'lah', 'capresnya', 'aj', 'hancur', 'lebur', 'debat', 'kmrn']","['papaloren', 'andiarief', 'ciyeeee', 'ud', 'kebaca', 'bgt', 'tuh', 'mksdnya', 'biar', 'penonton', 'debat', 'mikirnya', 'biar', 'gibran', 'hancur', 'lebur', 'debat', 'cawapres', 'g', 'ngaruh', 'krn', 'yg', 'capres', 'nya', 'capresnya', 'aj', 'hancur', 'lebur', 'debat', 'kmrn']",papaloren andiarief ciyeeee ud baca bgt tuh mksdnya biar tonton debat mikirnya biar gibran hancur lebur debat cawapres g ngaruh krn yg capres nya capresnya aj hancur lebur debat kmrn
@Puspen_TNI Kegiatan menhan itu termasuk debat capres ya? 🙂,PuspenTNI Kegiatan menhan itu termasuk debat capres ya ,"['puspentni', 'kegiatan', 'menhan', 'itu', 'termasuk', 'debat', 'capres', 'ya']","['puspentni', 'kegiatan', 'menhan', 'debat', 'capres', 'ya']",puspentni giat menhan debat capres ya
"@Dahnilanzar Yg monyong2in bibir waktu debat capres, yg melet²in lidah waktu debat capres saat capres yg lain sedang menyampaikan pendapatnya, pasti tujuannya murni berpolitik kebangsaan ya Niel?",Dahnilanzar Yg monyongin bibir waktu debat capres yg melet²in lidah waktu debat capres saat capres yg lain sedang menyampaikan pendapatnya pasti tujuannya murni berpolitik kebangsaan ya Niel,"['dahnilanzar', 'yg', 'monyongin', 'bibir', 'waktu', 'debat', 'capres', 'yg', 'melet²in', 'lidah', 'waktu', 'debat', 'capres', 'saat', 'capres', 'yg', 'lain', 'sedang', 'menyampaikan', 'pendapatnya', 'pasti', 'tujuannya', 'murni', 'berpolitik', 'kebangsaan', 'ya', 'niel']","['dahnilanzar', 'yg', 'monyongin', 'bibir', 'debat', 'capres', 'yg', 'melet²in', 'lidah', 'debat', 'capres', 'capres', 'yg', 'pendapatnya', 'tujuannya', 'murni', 'berpolitik', 'kebangsaan', 'ya', 'niel']",dahnilanzar yg monyongin bibir debat capres yg melet in lidah debat capres capres yg dapat tuju murni politik bangsa ya niel
"@liaasister Hapus saja debat capres, tdk efektif..makin byk kata makin riskan..tohh org2 yg bs sampai sana sdh pasti org2 pilihan apalg dg syarat PT 20%, tinggal coblos saja dibilik suara dg LUBER saat pemilu/pilpres👍",liaasister Hapus saja debat capres tdk efektifmakin byk kata makin riskantohh org yg bs sampai sana sdh pasti org pilihan apalg dg syarat PT  tinggal coblos saja dibilik suara dg LUBER saat pemilupilpres,"['liaasister', 'hapus', 'saja', 'debat', 'capres', 'tdk', 'efektifmakin', 'byk', 'kata', 'makin', 'riskantohh', 'org', 'yg', 'bs', 'sampai', 'sana', 'sdh', 'pasti', 'org', 'pilihan', 'apalg', 'dg', 'syarat', 'pt', 'tinggal', 'coblos', 'saja', 'dibilik', 'suara', 'dg', 'luber', 'saat', 'pemilupilpres']","['liaasister', 'hapus', 'debat', 'capres', 'tdk', 'efektifmakin', 'byk', 'riskantohh', 'org', 'yg', 'bs', 'sdh', 'org', 'pilihan', 'apalg', 'dg', 'syarat', 'pt', 'tinggal', 'coblos', 'dibilik', 'suara', 'dg', 'luber', 'pemilupilpres']",liaasister hapus debat capres tdk efektifmakin byk riskantohh org yg bs sdh org pilih apalg dg syarat pt tinggal coblos bilik suara dg luber pemilupilpres
"Kok dosen @UNJ_Official ga ada yg jadi panelis ya, padahan deket kalo mau ke @KPU_ID emmmm #DebatCapres #DebatPilpres",Kok dosen UNJOfficial ga ada yg jadi panelis ya padahan deket kalo mau ke KPUID emmmm DebatCapres DebatPilpres,"['kok', 'dosen', 'unjofficial', 'ga', 'ada', 'yg', 'jadi', 'panelis', 'ya', 'padahan', 'deket', 'kalo', 'mau', 'ke', 'kpuid', 'emmmm', 'debatcapres', 'debatpilpres']","['dosen', 'unjofficial', 'ga', 'yg', 'panelis', 'ya', 'padahan', 'deket', 'kalo', 'kpuid', 'emmmm', 'debatcapres', 'debatpilpres']",dosen unjofficial ga yg panelis ya padah deket kalo kpuid emmmm debatcapres debatpilpres
"@99propaganda Lu pikir agenda capres cawapres cuma debat doang? Kan di luar itu semua paslon juga rajin ketemu rakyat. Bedanya, ada yg bertemu untuk mencerdaskan rakyat dgn berdiskusi tentang politik dan permasalahan negara serta solusinya, tapi ada juga yg cuma sibuk bagi susu dan sembako",propaganda Lu pikir agenda capres cawapres cuma debat doang Kan di luar itu semua paslon juga rajin ketemu rakyat Bedanya ada yg bertemu untuk mencerdaskan rakyat dgn berdiskusi tentang politik dan permasalahan negara serta solusinya tapi ada juga yg cuma sibuk bagi susu dan sembako,"['propaganda', 'lu', 'pikir', 'agenda', 'capres', 'cawapres', 'cuma', 'debat', 'doang', 'kan', 'di', 'luar', 'itu', 'semua', 'paslon', 'juga', 'rajin', 'ketemu', 'rakyat', 'bedanya', 'ada', 'yg', 'bertemu', 'untuk', 'mencerdaskan', 'rakyat', 'dgn', 'berdiskusi', 'tentang', 'politik', 'dan', 'permasalahan', 'negara', 'serta', 'solusinya', 'tapi', 'ada', 'juga', 'yg', 'cuma', 'sibuk', 'bagi', 'susu', 'dan', 'sembako']","['propaganda', 'lu', 'pikir', 'agenda', 'capres', 'cawapres', 'debat', 'doang', 'paslon', 'rajin', 'ketemu', 'rakyat', 'bedanya', 'yg', 'bertemu', 'mencerdaskan', 'rakyat', 'dgn', 'berdiskusi', 'politik', 'permasalahan', 'negara', 'solusinya', 'yg', 'sibuk', 'susu', 'sembako']",propaganda lu pikir agenda capres cawapres debat doang paslon rajin ketemu rakyat beda yg temu cerdas rakyat dgn diskus politik masalah negara solusi yg sibuk susu sembako
@padangmenfess Debat capres,padangmenfess Debat capres,"['padangmenfess', 'debat', 'capres']","['padangmenfess', 'debat', 'capres']",padangmenfess debat capres
"@AbunawasReturn Hapuskan saja debat capres atau siapapun yg maju dlm pemilu, makin membuat lemah &amp  rentan ikatan kebangsaan..terlalu byk kata justru kemungkinan byk yg kurang pas..",AbunawasReturn Hapuskan saja debat capres atau siapapun yg maju dlm pemilu makin membuat lemah amp  rentan ikatan kebangsaanterlalu byk kata justru kemungkinan byk yg kurang pas,"['abunawasreturn', 'hapuskan', 'saja', 'debat', 'capres', 'atau', 'siapapun', 'yg', 'maju', 'dlm', 'pemilu', 'makin', 'membuat', 'lemah', 'amp', 'rentan', 'ikatan', 'kebangsaanterlalu', 'byk', 'kata', 'justru', 'kemungkinan', 'byk', 'yg', 'kurang', 'pas']","['abunawasreturn', 'hapuskan', 'debat', 'capres', 'yg', 'maju', 'dlm', 'pemilu', 'lemah', 'amp', 'rentan', 'ikatan', 'kebangsaanterlalu', 'byk', 'byk', 'yg', 'pas']",abunawasreturn hapus debat capres yg maju dlm milu lemah amp rentan ikat kebangsaanterlalu byk byk yg pas
Calon presiden (capres) Prabowo Subianto menanggapi soal pernyataannya saat Rapat Koordinasi Nasional (Rakornas) Partai Gerindra yang viral di dunia maya. Prabowo sempat menyinggung pernyataan calon presiden Anies Baswedan pada ajang debat capres dalam Rakornas itu.,Calon presiden capres Prabowo Subianto menanggapi soal pernyataannya saat Rapat Koordinasi Nasional Rakornas Partai Gerindra yang viral di dunia maya Prabowo sempat menyinggung pernyataan calon presiden Anies Baswedan pada ajang debat capres dalam Rakornas itu,"['calon', 'presiden', 'capres', 'prabowo', 'subianto', 'menanggapi', 'soal', 'pernyataannya', 'saat', 'rapat', 'koordinasi', 'nasional', 'rakornas', 'partai', 'gerindra', 'yang', 'viral', 'di', 'dunia', 'maya', 'prabowo', 'sempat', 'menyinggung', 'pernyataan', 'calon', 'presiden', 'anies', 'baswedan', 'pada', 'ajang', 'debat', 'capres', 'dalam', 'rakornas', 'itu']","['calon', 'presiden', 'capres', 'prabowo', 'subianto', 'menanggapi', 'pernyataannya', 'rapat', 'koordinasi', 'nasional', 'rakornas', 'partai', 'gerindra', 'viral', 'dunia', 'maya', 'prabowo', 'menyinggung', 'pernyataan', 'calon', 'presiden', 'anies', 'baswedan', 'ajang', 'debat', 'capres', 'rakornas']",calon presiden capres prabowo subianto tanggap nyata rapat koordinasi nasional rakornas partai gerindra viral dunia maya prabowo singgung nyata calon presiden anies baswedan ajang debat capres rakornas
"@tempodotco Jadi, prabowo hadir di acara debat capres itu sebagai menhan atau sebagai capres?",tempodotco Jadi prabowo hadir di acara debat capres itu sebagai menhan atau sebagai capres,"['tempodotco', 'jadi', 'prabowo', 'hadir', 'di', 'acara', 'debat', 'capres', 'itu', 'sebagai', 'menhan', 'atau', 'sebagai', 'capres']","['tempodotco', 'prabowo', 'hadir', 'acara', 'debat', 'capres', 'menhan', 'capres']",tempodotco prabowo hadir acara debat capres menhan capres
@KompasTV Ajudan itu termasuk fasilitas negara. Kok ya udah jelas kegiatannya aja sedang debat capres bukan kunjungan kerja/diplomasi. Hadeeh nalar bawaslu jauh lebih anjlok daripada panwaslu ala kampus,KompasTV Ajudan itu termasuk fasilitas negara Kok ya udah jelas kegiatannya aja sedang debat capres bukan kunjungan kerjadiplomasi Hadeeh nalar bawaslu jauh lebih anjlok daripada panwaslu ala kampus,"['kompastv', 'ajudan', 'itu', 'termasuk', 'fasilitas', 'negara', 'kok', 'ya', 'udah', 'jelas', 'kegiatannya', 'aja', 'sedang', 'debat', 'capres', 'bukan', 'kunjungan', 'kerjadiplomasi', 'hadeeh', 'nalar', 'bawaslu', 'jauh', 'lebih', 'anjlok', 'daripada', 'panwaslu', 'ala', 'kampus']","['kompastv', 'ajudan', 'fasilitas', 'negara', 'ya', 'udah', 'kegiatannya', 'aja', 'debat', 'capres', 'kunjungan', 'kerjadiplomasi', 'hadeeh', 'nalar', 'bawaslu', 'anjlok', 'panwaslu', 'ala', 'kampus']",kompastv ajudan fasilitas negara ya udah giat aja debat capres kunjung kerjadiplomasi hadeeh nalar bawaslu anjlok panwaslu ala kampus
