created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Oct 17 09:39:57 +0000 2023;1,71421E+18;Sinergi Wujudkan Pemilu 2024 #DamaiPemiluIndonesia  Potret saat Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/TwPK7Lrekz., menyematkan tanda Operasi Mantap Brata 2023-2024 kepada personel Polri dan personel dari instansi terkait di Lapangan Silang Monas, https://t.co/q5iPtMcDTb;0;0;0;1;in;1,23181E+18;1,71421E+18;SekDayeuhkolot1;https://twitter.com/SekDayeuhkolot1/status/1714214656116711894
Tue Oct 17 09:18:12 +0000 2023;1,71421E+18;Kapolri Teken Deklarasi Pemilu Damai 2024  Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/OHKOGI5dTk. telah menandatangani deklarasi Pemilu damai di Lapangan Silang Monas, Jakarta (17/10). Deklarasi damai diikuti oleh TNI, KPU, DKPP, Bawaslu #DamaiPemiluIndonesia https://t.co/tIeGx7YU8j;5;10;9;11;in;1,18436E+18;1,71421E+18;PolsekNagreg;https://twitter.com/PolsekNagreg/status/1714209183414063370
Tue Oct 17 09:17:18 +0000 2023;1,71421E+18;Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/KT2RCy3wjQ., telah menandatangani deklarasi Pemilu damai di Lapangan Silang Monas, Jakarta Pusat (17/10). Deklarasi damai diikuti oleh TNI, KPU, DKPP, Bawaslu, bersama partai politik peserta Pemilu 2024. https://t.co/yB7xATeOrb;0;0;0;0;in;2939226972;1,71421E+18;f5a1c284d13340e;https://twitter.com/f5a1c284d13340e/status/1714208956569296992
Tue Oct 17 09:16:36 +0000 2023;1,71421E+18;Kapolri Teken Deklarasi Pemilu Damai 2024  Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/fr5YlRl6aq., telah menandatangani deklarasi Pemilu damai di Lapangan Silang Monas, Jakarta Pusat (17/10). https://t.co/JN6eECje3F;0;0;0;0;in;9,15793E+17;1,71421E+18;PolsekBanjaran;https://twitter.com/PolsekBanjaran/status/1714208781637472297
Tue Oct 17 09:16:22 +0000 2023;1,71421E+18;Kapolri menyatakan bahwa jajaran Kepolisian bersama TNI dan instansi terkait siap mengawal dan mengamankan Pemilu 2024 agar berjalan aman dan damai. Hal tersebut diungkapkan Kapolri dalam Apel Gelar Pasukan Operasi Mantap Brata 2023-2024 digelar di Lapangan Silang Monas,17/10 https://t.co/vw1iOOYB9r;0;0;0;0;in;2939226972;1,71421E+18;f5a1c284d13340e;https://twitter.com/f5a1c284d13340e/status/1714208723198202276
Tue Oct 17 09:16:16 +0000 2023;1,71421E+18;Kapolri menyatakan bahwa jajaran Kepolisian bersama TNI dan instansi terkait siap mengawal dan mengamankan Pemilu 2024 agar berjalan aman dan damai. Hal tersebut diungkapkan Kapolri dalam Apel Gelar Pasukan Operasi Mantap Brata 2023-2024    #DamaiPemiluIndonesia https://t.co/n0i5JuOdWT;5;10;9;11;in;1,18436E+18;1,71421E+18;PolsekNagreg;https://twitter.com/PolsekNagreg/status/1714208697642332279
Tue Oct 17 09:15:07 +0000 2023;1,71421E+18;Respons Putusan MK, Guntur Romli: Adakah Wasit yang adil untuk Pemilu 2024? https://t.co/Vn0gpxFEKU;0;0;0;0;in;9,06176E+17;1,71421E+18;Jayaneg14;https://twitter.com/Jayaneg14/status/1714208409120358682
Tue Oct 17 09:12:31 +0000 2023;1,71421E+18;Sinergi Wujudkan Pemilu 2024 #DamaiPemiluIndonesia  Potret saat Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/OHKOGI5dTk., menyematkan tanda Operasi Mantap Brata 2023-2024 kepada personel Polri dan personel dari instansi terkait di Lapangan Silang Monas, https://t.co/KN63N1OHUA;5;10;9;11;in;1,18436E+18;1,71421E+18;PolsekNagreg;https://twitter.com/PolsekNagreg/status/1714207754293006504
Tue Oct 17 09:11:43 +0000 2023;1,71421E+18;Sinergi Wujudkan Pemilu 2024 #DamaiPemiluIndonesia  Potret saat Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/fr5YlRl6aq., menyematkan tanda Operasi Mantap Brata 2023-2024 kepada personel Polri dan personel dari instansi terkait di Lapangan Silang Monas, https://t.co/aSl5pBoGEC;0;0;0;0;in;9,15793E+17;1,71421E+18;PolsekBanjaran;https://twitter.com/PolsekBanjaran/status/1714207554014970360
Tue Oct 17 08:57:13 +0000 2023;1,7142E+18;Kirab Pemilu 2024 akan yang diawali dari 7 wilayah perbatasan Indonesia. Ketujuh perbatasan tersebut yaitu Aceh, Kepulauan Riau, Kalimantan Utara, Kalimantan Barat, Maluku Utara, Nusa Tenggara Barat dan Papua yang puncaknya pada 26 Desember 2023 akan digelar di Jakarta. https://t.co/hRtgxx7DBv;0;1;0;0;in;1933882213;1,7142E+18;halo_bandung;https://twitter.com/halo_bandung/status/1714203902655304141
