created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Dec 19 17:15:18 +0000 2023;1737159683645825523;"Debat peama capres 2024, aku koq melihat capres no 1 &amp  3 yg terlihat lbh semangat. Mungkin krn baru peama kali jd capres. 🤣 DebatCapres  GanjarMahfud2024    GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;2941273050;1737159683645825523;manoharreddyga1;https://twitter.com/manoharreddyga1/status/1737159683645825523
Tue Dec 19 17:14:51 +0000 2023;1737159572278657121;"Ganjar: Kita Ingin Bangun Indonesia Hebat, Tentu Kemajuan Harus Lebih Sat Set. zlRJcaNQs3 Saksikan Live Repo Debat Capres di QTsDmh65Pt C4Mjv1yG69   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;963310053469044736;1737159572278657121;Lakshma04015312;https://twitter.com/Lakshma04015312/status/1737159572278657121
Tue Dec 19 17:14:50 +0000 2023;1737159567388054008;"Ganjar: Kita Ingin Bangun Indonesia Hebat, Tentu Kemajuan Harus Lebih Sat Set. zlRJcaNQs3 Saksikan Live Repo Debat Capres di QTsDmh65Pt C4Mjv1yG69   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;1190554328697901057;1737159567388054008;Lavkush55803643;https://twitter.com/Lavkush55803643/status/1737159567388054008
Tue Dec 19 17:12:50 +0000 2023;1737159066173256194;"calon presiden gagal,Ganjar lebih baik, capres hebat! FajrianAlfi Gemoy Penculik Tangkap DebatCapres Jelas MasBowo Tegas Visi PakBowo KeadilanYgPasti 3IokY7AKbC   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;1364850561712029696;1737159066173256194;Kuldeep31731169;https://twitter.com/Kuldeep31731169/status/1737159066173256194
Tue Dec 19 17:12:25 +0000 2023;1737158957817303220;"Bismillahirrahmanirrahim Malam ini Debat Capres yaaaK ? Semangat Pak Ganjar. Kami bersamamu Gerak Cepat Indonesia Lebih Baik 🇮🇩 hENdl0elhi   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;1728230621858668544;1737158957817303220;juniorJyotish15;https://twitter.com/juniorJyotish15/status/1737158957817303220
Tue Dec 19 17:11:35 +0000 2023;1737158749050077617;"_riverheaven: Bismillahirrahmanirrahim Malam ini Debat Capres yaaaK ? Semangat Pak Ganjar. Kami bersamamu Gerak Cepat Indonesia Lebih Baik 🇮🇩 hENdl0elhi   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;1364850561712029696;1737158749050077617;Kuldeep31731169;https://twitter.com/Kuldeep31731169/status/1737158749050077617
Tue Dec 19 17:11:21 +0000 2023;1737158690388783582;"@BabehAldoAje135 meja podiumnya kasi yg transparan. nahh, kalo buat debat capres ke-2 kasi meja podium yg pake spike atau barpwire.";0;0;0;1;in;1129372831744053249;1737154907525034261;FSutalaksana;https://twitter.com/FSutalaksana/status/1737158690388783582
Tue Dec 19 17:11:15 +0000 2023;1737158666392883617;"officialinews_ Semangat Capres Paai Perindo! Arsjad Rasjid meminta doa agar Ganjar Pranowo sukses dalam debat.   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;975933606962122754;1737158666392883617;harekrushnabhuy;https://twitter.com/harekrushnabhuy/status/1737158666392883617
Tue Dec 19 17:10:47 +0000 2023;1737158548956520674;"Ganjar: Kita Ingin Bangun Indonesia Hebat, Tentu Kemajuan Harus Lebih Sat Set. zlRJcaNQs3 Saksikan Live Repo Debat Capres di QTsDmh65Pt C4Mjv1yG69   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;1716387214853328896;1737158548956520674;karuppaiya51089;https://twitter.com/karuppaiya51089/status/1737158548956520674
Tue Dec 19 17:10:12 +0000 2023;1737158403133227023;"Tetap dukung dengan santun 🤟 DebatCapres DebatCapres2023 GanjarMahfud2024 #Ganjarpranowo mohmahfudmd EzI7K5Bjuc   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat";0;0;0;0;in;1590998480566505472;1737158403133227023;karthic86477481;https://twitter.com/karthic86477481/status/1737158403133227023
